id,age,age40,category,city,country,institutions,male,money,response
3901028,5,1,5,kuala lumpur,Malaysia,4,1,1,0
3901012,5,1,5,kuala lumpur,Malaysia,4,1,0,0
3901054,2,0,5,kuala lumpur,Malaysia,4,0,0,0
3901025,3,0,2,kuala lumpur,Malaysia,1,0,0,0
3901029,5,1,5,kuala lumpur,Malaysia,4,1,0,100
3901057,2,0,5,kuala lumpur,Malaysia,4,0,1,0
3901072,4,1,1,kuala lumpur,Malaysia,0,1,1,0
3901040,3,0,3,kuala lumpur,Malaysia,2,0,0,0
3901011,2,0,4,kuala lumpur,Malaysia,3,1,0,0
3901022,4,1,2,kuala lumpur,Malaysia,1,0,1,0
3901023,3,0,5,kuala lumpur,Malaysia,4,1,1,0
3901017,2,0,2,kuala lumpur,Malaysia,1,0,1,100
3901039,4,1,1,kuala lumpur,Malaysia,0,1,0,0
3901053,5,1,4,kuala lumpur,Malaysia,3,0,1,0
3901019,2,0,5,kuala lumpur,Malaysia,4,1,1,0
3901042,4,1,1,kuala lumpur,Malaysia,0,1,1,0
3901070,1,0,3,kuala lumpur,Malaysia,2,0,1,100
3901071,3,0,2,kuala lumpur,Malaysia,1,0,1,0
3901063,5,1,2,kuala lumpur,Malaysia,1,1,1,100
3901073,2,0,1,kuala lumpur,Malaysia,0,0,1,0
3901064,1,0,2,kuala lumpur,Malaysia,1,0,1,0
3901045,3,0,3,kuala lumpur,Malaysia,2,0,1,0
3901027,3,0,2,kuala lumpur,Malaysia,1,1,0,0
3901049,3,0,2,kuala lumpur,Malaysia,1,1,1,0
3901062,3,0,3,kuala lumpur,Malaysia,2,1,1,0
3901047,3,0,3,kuala lumpur,Malaysia,2,0,1,100
3901021,3,0,2,kuala lumpur,Malaysia,1,0,0,0
3901055,2,0,1,kuala lumpur,Malaysia,0,0,0,100
3901026,4,1,5,kuala lumpur,Malaysia,4,1,1,0
3901046,4,1,1,kuala lumpur,Malaysia,0,0,1,100
3901032,4,1,1,kuala lumpur,Malaysia,0,1,1,0
3901002,3,0,4,kuala lumpur,Malaysia,3,1,1,0
3901061,3,0,3,kuala lumpur,Malaysia,2,0,0,0
3901037,2,0,3,kuala lumpur,Malaysia,2,0,0,0
3901015,3,0,2,kuala lumpur,Malaysia,1,0,1,100
3901068,4,1,1,kuala lumpur,Malaysia,0,1,0,100
3901007,2,0,3,kuala lumpur,Malaysia,2,0,0,100
3901048,5,1,5,kuala lumpur,Malaysia,4,0,0,0
3901018,2,0,5,kuala lumpur,Malaysia,4,0,0,0
3901001,2,0,4,kuala lumpur,Malaysia,3,1,0,0
3901050,4,1,1,kuala lumpur,Malaysia,0,0,1,0
3901052,3,0,1,kuala lumpur,Malaysia,0,1,0,100
3901041,2,0,1,kuala lumpur,Malaysia,0,1,0,0
3901059,2,0,1,kuala lumpur,Malaysia,0,0,1,100
3901008,2,0,4,kuala lumpur,Malaysia,3,1,0,0
3901031,2,0,4,kuala lumpur,Malaysia,3,1,1,100
3901060,3,0,1,kuala lumpur,Malaysia,0,0,0,0
3901074,5,1,4,kuala lumpur,Malaysia,3,0,1,0
3901013,2,0,2,kuala lumpur,Malaysia,1,0,1,0
3901010,2,0,1,kuala lumpur,Malaysia,0,0,0,100
3901004,3,0,3,kuala lumpur,Malaysia,2,1,0,0
3901067,3,0,2,kuala lumpur,Malaysia,1,0,0,0
3901016,3,0,5,kuala lumpur,Malaysia,4,0,1,0
3902009,3,0,3,petaling jaya,Malaysia,2,0,1,0
3902049,5,1,3,petaling jaya,Malaysia,2,1,1,0
3902017,3,0,1,petaling jaya,Malaysia,0,1,0,0
3902048,2,0,3,petaling jaya,Malaysia,2,0,0,0
3902013,2,0,1,petaling jaya,Malaysia,0,1,1,0
3902043,4,1,5,petaling jaya,Malaysia,4,1,0,0
3902036,3,0,5,petaling jaya,Malaysia,4,0,1,0
3902025,3,0,4,petaling jaya,Malaysia,3,0,0,0
3902026,3,0,4,petaling jaya,Malaysia,3,0,1,0
3902001,3,0,4,petaling jaya,Malaysia,3,0,0,0
3902046,4,1,4,petaling jaya,Malaysia,3,0,0,0
3902002,3,0,2,petaling jaya,Malaysia,1,1,1,0
3902034,2,0,1,petaling jaya,Malaysia,0,0,1,0
3902031,4,1,5,petaling jaya,Malaysia,4,1,1,0
3902012,3,0,3,petaling jaya,Malaysia,2,1,1,0
3902029,5,1,5,petaling jaya,Malaysia,4,1,0,0
3902033,3,0,4,petaling jaya,Malaysia,3,0,1,0
3902004,2,0,5,petaling jaya,Malaysia,4,0,0,0
3902021,3,0,3,petaling jaya,Malaysia,2,1,1,0
3902047,3,0,1,petaling jaya,Malaysia,0,0,0,0
3902010,3,0,4,petaling jaya,Malaysia,3,0,0,0
3902030,4,1,3,petaling jaya,Malaysia,2,1,1,0
3902027,2,0,5,petaling jaya,Malaysia,4,0,0,0
3902037,2,0,1,petaling jaya,Malaysia,0,0,0,0
3902039,6,1,5,petaling jaya,Malaysia,4,1,0,0
3902005,4,1,5,petaling jaya,Malaysia,4,0,1,0
3902032,4,1,5,petaling jaya,Malaysia,4,1,1,0
3902022,3,0,1,petaling jaya,Malaysia,0,0,1,0
3902044,3,0,1,petaling jaya,Malaysia,0,1,0,0
3902042,3,0,3,petaling jaya,Malaysia,2,0,0,0
3902035,3,0,1,petaling jaya,Malaysia,0,0,1,0
3902003,4,1,5,petaling jaya,Malaysia,4,1,1,0
3902008,2,0,5,petaling jaya,Malaysia,4,1,0,100
3902050,3,0,5,petaling jaya,Malaysia,4,0,1,100
3902011,3,0,3,petaling jaya,Malaysia,2,1,1,100
3902014,5,1,4,petaling jaya,Malaysia,3,0,1,0
3902040,3,0,3,petaling jaya,Malaysia,2,1,0,0
3902024,3,0,4,petaling jaya,Malaysia,3,0,1,0
3902041,2,0,3,petaling jaya,Malaysia,2,0,0,100
3902018,3,0,1,petaling jaya,Malaysia,0,0,1,0
3902016,4,1,3,petaling jaya,Malaysia,2,0,1,100
3902019,4,1,1,petaling jaya,Malaysia,0,0,1,0
3902006,3,0,2,petaling jaya,Malaysia,1,1,0,100
3902023,5,1,1,petaling jaya,Malaysia,0,0,1,0
3902020,3,0,3,petaling jaya,Malaysia,2,0,0,0
3902015,5,1,3,petaling jaya,Malaysia,2,1,0,0
3902045,3,0,1,petaling jaya,Malaysia,0,0,0,0
3902007,3,0,4,petaling jaya,Malaysia,3,0,0,0
3902028,3,0,1,petaling jaya,Malaysia,0,1,0,100
3902038,4,1,3,petaling jaya,Malaysia,2,0,0,0
3903024,3,0,3,shah alam,Malaysia,2,0,0,0
3903030,2,0,1,shah alam,Malaysia,0,0,1,0
3903020,2,0,3,shah alam,Malaysia,2,1,1,0
3903016,3,0,5,shah alam,Malaysia,4,0,0,0
3903005,4,1,5,shah alam,Malaysia,4,1,1,0
3903040,3,0,2,shah alam,Malaysia,1,1,1,0
3903035,3,0,4,shah alam,Malaysia,3,0,0,0
3903010,4,1,4,shah alam,Malaysia,3,0,0,0
3903032,4,1,4,shah alam,Malaysia,3,1,0,0
3903022,5,1,1,shah alam,Malaysia,0,1,0,0
3903015,3,0,5,shah alam,Malaysia,4,0,1,0
3903050,4,1,1,shah alam,Malaysia,0,0,1,0
3903014,3,0,5,shah alam,Malaysia,4,0,1,0
3903004,3,0,3,shah alam,Malaysia,2,1,1,0
3903027,2,0,3,shah alam,Malaysia,2,0,0,0
3903029,2,0,3,shah alam,Malaysia,2,0,0,0
3903025,3,0,1,shah alam,Malaysia,0,0,0,0
3903026,3,0,4,shah alam,Malaysia,3,0,1,0
3903049,3,0,5,shah alam,Malaysia,4,1,0,0
3903033,3,0,3,shah alam,Malaysia,2,1,1,0
3903021,3,0,1,shah alam,Malaysia,0,1,0,0
3903011,3,0,1,shah alam,Malaysia,0,0,0,0
3903012,4,1,4,shah alam,Malaysia,3,1,0,0
3903042,2,0,3,shah alam,Malaysia,2,1,1,100
3903047,3,0,2,shah alam,Malaysia,1,1,0,0
3903013,2,0,3,shah alam,Malaysia,2,1,0,0
3903038,4,1,5,shah alam,Malaysia,4,0,0,0
3903048,3,0,1,shah alam,Malaysia,0,0,1,100
3903045,2,0,3,shah alam,Malaysia,2,1,1,0
3903002,3,0,1,shah alam,Malaysia,0,0,0,0
3903003,3,0,1,shah alam,Malaysia,0,1,1,0
3903046,5,1,1,shah alam,Malaysia,0,0,1,0
3903031,3,0,3,shah alam,Malaysia,2,1,1,0
3903028,3,0,5,shah alam,Malaysia,4,1,0,0
3903037,4,1,2,shah alam,Malaysia,1,1,1,0
3903017,5,1,5,shah alam,Malaysia,4,0,0,0
3903036,3,0,5,shah alam,Malaysia,4,0,0,100
3903009,2,0,2,shah alam,Malaysia,1,0,0,0
3903001,3,0,4,shah alam,Malaysia,3,1,1,0
3903007,3,0,1,shah alam,Malaysia,0,1,1,0
3903041,3,0,1,shah alam,Malaysia,0,0,1,0
3903039,3,0,3,shah alam,Malaysia,2,0,1,0
3903034,3,0,3,shah alam,Malaysia,2,0,0,0
3903019,3,0,5,shah alam,Malaysia,4,1,1,0
3903018,3,0,5,shah alam,Malaysia,4,0,1,0
3903008,3,0,1,shah alam,Malaysia,0,1,1,0
3903023,3,0,2,shah alam,Malaysia,1,1,0,0
3903043,3,0,1,shah alam,Malaysia,0,0,0,0
3903006,2,0,1,shah alam,Malaysia,0,1,1,0
3903044,3,0,5,shah alam,Malaysia,4,0,0,0
3904038,3,0,4,melaka,Malaysia,3,0,1,0
3904024,5,1,2,melaka,Malaysia,1,0,0,100
3904029,2,0,2,melaka,Malaysia,1,0,0,0
3904028,3,0,2,melaka,Malaysia,1,1,1,0
3904022,4,1,3,melaka,Malaysia,2,0,0,0
3904006,3,0,1,melaka,Malaysia,0,0,1,0
3904042,4,1,5,melaka,Malaysia,4,0,1,0
3904031,3,0,3,melaka,Malaysia,2,1,1,100
3904037,3,0,1,melaka,Malaysia,0,0,1,0
3904020,5,1,1,melaka,Malaysia,0,0,0,100
3904034,4,1,1,melaka,Malaysia,0,0,0,0
3904027,3,0,2,melaka,Malaysia,1,0,1,0
3904014,4,1,3,melaka,Malaysia,2,1,1,0
3904011,4,1,3,melaka,Malaysia,2,0,1,0
3904041,3,0,1,melaka,Malaysia,0,0,0,0
3904026,3,0,2,melaka,Malaysia,1,1,0,0
3904012,3,0,1,melaka,Malaysia,0,1,1,100
3904001,3,0,5,melaka,Malaysia,4,1,1,100
3904035,2,0,3,melaka,Malaysia,2,0,1,0
3904002,5,1,5,melaka,Malaysia,4,0,1,0
3904019,4,1,1,melaka,Malaysia,0,0,1,0
3904021,2,0,3,melaka,Malaysia,2,0,0,0
3904036,2,0,1,melaka,Malaysia,0,0,0,100
3904005,2,0,4,melaka,Malaysia,3,0,0,0
3904033,5,1,2,melaka,Malaysia,1,1,1,0
3904007,5,1,5,melaka,Malaysia,4,1,0,0
3904004,2,0,5,melaka,Malaysia,4,0,0,0
3904025,3,0,4,melaka,Malaysia,3,0,0,0
3904015,2,0,3,melaka,Malaysia,2,0,0,0
3904016,4,1,2,melaka,Malaysia,1,0,0,0
3904018,2,0,1,melaka,Malaysia,0,1,1,0
3904017,2,0,2,melaka,Malaysia,1,1,1,100
3904032,2,0,2,melaka,Malaysia,1,0,1,100
3904009,2,0,3,melaka,Malaysia,2,0,0,0
3904013,5,1,1,melaka,Malaysia,0,1,1,0
3904030,3,0,3,melaka,Malaysia,2,0,1,100
3904039,5,1,1,melaka,Malaysia,0,0,0,0
3904043,3,0,5,melaka,Malaysia,4,0,1,0
3904003,2,0,4,melaka,Malaysia,3,0,1,0
3904010,5,1,3,melaka,Malaysia,2,0,0,100
3904023,5,1,2,melaka,Malaysia,1,0,0,0
3904040,3,0,3,melaka,Malaysia,2,0,0,0
3904008,3,0,5,melaka,Malaysia,4,0,0,0
3905007,4,1,3,kota kinabalu,Malaysia,2,0,1,0
3905016,3,0,5,kota kinabalu,Malaysia,4,1,0,0
3905031,4,1,3,kota kinabalu,Malaysia,2,0,1,0
3905037,3,0,3,kota kinabalu,Malaysia,2,1,0,100
3905003,4,1,5,kota kinabalu,Malaysia,4,1,1,0
3905024,2,0,3,kota kinabalu,Malaysia,2,1,0,0
3905022,3,0,1,kota kinabalu,Malaysia,0,1,0,0
3905033,4,1,1,kota kinabalu,Malaysia,0,0,1,0
3905002,2,0,4,kota kinabalu,Malaysia,3,0,1,100
3905036,3,0,1,kota kinabalu,Malaysia,0,0,1,100
3905032,2,0,1,kota kinabalu,Malaysia,0,0,0,0
3905001,5,1,4,kota kinabalu,Malaysia,3,1,1,0
3905039,3,0,5,kota kinabalu,Malaysia,4,0,0,0
3905018,5,1,1,kota kinabalu,Malaysia,0,0,1,0
3905010,4,1,3,kota kinabalu,Malaysia,2,0,1,0
3905030,2,0,3,kota kinabalu,Malaysia,2,1,1,0
3905021,5,1,5,kota kinabalu,Malaysia,4,1,0,0
3905009,4,1,5,kota kinabalu,Malaysia,4,1,0,0
3905026,3,0,3,kota kinabalu,Malaysia,2,1,1,0
3905027,3,0,3,kota kinabalu,Malaysia,2,0,0,0
3905015,3,0,3,kota kinabalu,Malaysia,2,0,0,0
3905023,2,0,1,kota kinabalu,Malaysia,0,0,1,100
3905011,4,1,5,kota kinabalu,Malaysia,4,1,1,0
3905029,3,0,4,kota kinabalu,Malaysia,3,1,0,0
3905005,5,1,2,kota kinabalu,Malaysia,1,1,0,0
3905034,4,1,1,kota kinabalu,Malaysia,0,1,0,0
3905025,2,0,3,kota kinabalu,Malaysia,2,1,0,0
3905012,3,0,3,kota kinabalu,Malaysia,2,1,0,0
3905013,2,0,5,kota kinabalu,Malaysia,4,0,1,0
3905014,4,1,5,kota kinabalu,Malaysia,4,1,0,0
3905006,4,1,2,kota kinabalu,Malaysia,1,0,1,0
3905041,3,0,2,kota kinabalu,Malaysia,1,0,1,0
3905020,4,1,5,kota kinabalu,Malaysia,4,1,0,0
3905040,2,0,5,kota kinabalu,Malaysia,4,1,1,0
3905035,4,1,1,kota kinabalu,Malaysia,0,0,0,0
3905017,3,0,3,kota kinabalu,Malaysia,2,1,1,0
3905008,3,0,4,kota kinabalu,Malaysia,3,0,1,0
3905038,3,0,5,kota kinabalu,Malaysia,4,1,1,100
3905004,3,0,5,kota kinabalu,Malaysia,4,0,0,100
3905028,4,1,1,kota kinabalu,Malaysia,0,0,1,100
3905019,3,0,1,kota kinabalu,Malaysia,0,1,0,0
3905042,3,0,2,kota kinabalu,Malaysia,1,1,0,0
3906035,2,0,2,george town,Malaysia,1,0,0,100
3906001,4,1,5,george town,Malaysia,4,1,0,0
3906029,3,0,4,george town,Malaysia,3,0,1,0
3906030,3,0,3,george town,Malaysia,2,0,0,0
3906010,4,1,1,george town,Malaysia,0,1,1,0
3906031,2,0,5,george town,Malaysia,4,1,0,0
3906027,4,1,2,george town,Malaysia,1,0,0,0
3906006,2,0,1,george town,Malaysia,0,1,1,0
3906044,3,0,2,george town,Malaysia,1,1,0,0
3906011,3,0,2,george town,Malaysia,1,1,1,100
3906034,3,0,4,george town,Malaysia,3,1,0,0
3906004,5,1,5,george town,Malaysia,4,1,1,0
3906009,2,0,1,george town,Malaysia,0,0,1,100
3906039,3,0,5,george town,Malaysia,4,0,0,0
3906025,4,1,4,george town,Malaysia,3,0,1,0
3906033,6,1,2,george town,Malaysia,1,1,1,0
3906018,3,0,3,george town,Malaysia,2,1,0,0
3906026,4,1,3,george town,Malaysia,2,0,0,0
3906021,6,1,3,george town,Malaysia,2,0,1,0
3906028,3,0,2,george town,Malaysia,1,1,1,100
3906013,3,0,5,george town,Malaysia,4,1,1,0
3906019,3,0,1,george town,Malaysia,0,1,0,0
3906024,3,0,3,george town,Malaysia,2,0,1,0
3906023,2,0,3,george town,Malaysia,2,0,0,0
3906002,5,1,4,george town,Malaysia,3,0,0,0
3906012,3,0,2,george town,Malaysia,1,1,0,100
3906007,2,0,1,george town,Malaysia,0,0,0,100
3906003,2,0,2,george town,Malaysia,1,0,0,0
3906038,2,0,2,george town,Malaysia,1,1,1,0
3906042,3,0,1,george town,Malaysia,0,0,1,100
3906040,3,0,5,george town,Malaysia,4,1,1,0
3906005,2,0,5,george town,Malaysia,4,0,0,0
3906037,3,0,1,george town,Malaysia,0,0,1,0
3906036,4,1,5,george town,Malaysia,4,1,1,100
3906008,3,0,1,george town,Malaysia,0,0,0,0
3906016,2,0,2,george town,Malaysia,1,0,1,100
3906041,4,1,5,george town,Malaysia,4,0,0,0
3906015,3,0,5,george town,Malaysia,4,0,1,100
3906022,2,0,3,george town,Malaysia,2,0,0,0
3906020,5,1,3,george town,Malaysia,2,1,1,0
3906043,2,0,4,george town,Malaysia,3,0,0,0
3906032,3,0,3,george town,Malaysia,2,0,1,0
3906014,3,0,2,george town,Malaysia,1,0,0,100
3906017,3,0,2,george town,Malaysia,1,1,1,0
3907041,3,0,5,ipoh,Malaysia,4,0,1,100
3907022,3,0,3,ipoh,Malaysia,2,0,1,0
3907003,3,0,2,ipoh,Malaysia,1,0,1,0
3907011,3,0,1,ipoh,Malaysia,0,0,1,100
3907002,2,0,4,ipoh,Malaysia,3,0,0,0
3907050,2,0,4,ipoh,Malaysia,3,0,1,0
3907004,3,0,5,ipoh,Malaysia,4,0,1,0
3907034,4,1,5,ipoh,Malaysia,4,0,0,0
3907008,2,0,3,ipoh,Malaysia,2,1,0,0
3907013,4,1,1,ipoh,Malaysia,0,1,0,100
3907009,2,0,5,ipoh,Malaysia,4,1,1,0
3907046,2,0,3,ipoh,Malaysia,2,0,0,100
3907021,3,0,3,ipoh,Malaysia,2,0,1,0
3907030,2,0,5,ipoh,Malaysia,4,0,0,0
3907016,4,1,5,ipoh,Malaysia,4,0,0,0
3907028,2,0,5,ipoh,Malaysia,4,0,1,100
3907006,4,1,5,ipoh,Malaysia,4,1,0,100
3907044,4,1,3,ipoh,Malaysia,2,0,0,0
3907039,5,1,1,ipoh,Malaysia,0,1,1,0
3907043,3,0,1,ipoh,Malaysia,0,0,1,0
3907032,5,1,1,ipoh,Malaysia,0,1,0,100
3907001,5,1,1,ipoh,Malaysia,0,1,0,0
3907012,4,1,1,ipoh,Malaysia,0,0,0,0
3907042,3,0,5,ipoh,Malaysia,4,1,1,0
3907048,4,1,3,ipoh,Malaysia,2,1,0,0
3907018,3,0,3,ipoh,Malaysia,2,0,1,0
3907040,2,0,1,ipoh,Malaysia,0,1,1,100
3907010,5,1,1,ipoh,Malaysia,0,1,1,0
3907037,4,1,5,ipoh,Malaysia,4,1,0,0
3907051,3,0,2,ipoh,Malaysia,1,1,1,0
3907029,2,0,5,ipoh,Malaysia,4,0,0,0
3907024,2,0,4,ipoh,Malaysia,3,1,0,0
3907038,3,0,2,ipoh,Malaysia,1,0,0,100
3907005,3,0,4,ipoh,Malaysia,3,1,0,0
3907017,3,0,5,ipoh,Malaysia,4,0,1,100
3907045,5,1,1,ipoh,Malaysia,0,1,1,100
3907025,3,0,3,ipoh,Malaysia,2,1,0,0
3907031,5,1,2,ipoh,Malaysia,1,0,1,0
3907020,2,0,3,ipoh,Malaysia,2,1,0,0
3907047,3,0,3,ipoh,Malaysia,2,1,1,0
3907023,4,1,1,ipoh,Malaysia,0,1,0,0
3907049,2,0,3,ipoh,Malaysia,2,1,0,0
3907033,3,0,2,ipoh,Malaysia,1,0,0,0
3907007,4,1,5,ipoh,Malaysia,4,1,1,100
3907014,4,1,1,ipoh,Malaysia,0,1,1,100
3907036,3,0,4,ipoh,Malaysia,3,0,1,0
3907015,5,1,1,ipoh,Malaysia,0,0,0,0
3907035,3,0,5,ipoh,Malaysia,4,1,0,0
3907052,3,0,4,ipoh,Malaysia,3,1,1,0
3907026,3,0,3,ipoh,Malaysia,2,0,1,0
3907019,3,0,1,ipoh,Malaysia,0,1,0,100
3907027,2,0,3,ipoh,Malaysia,2,0,1,0
3908031,4,1,3,johor bahru,Malaysia,2,1,1,0
3908040,4,1,5,johor bahru,Malaysia,4,1,1,100
3908014,3,0,1,johor bahru,Malaysia,0,1,0,100
3908027,2,0,5,johor bahru,Malaysia,4,0,1,100
3908025,2,0,2,johor bahru,Malaysia,1,0,0,0
3908005,3,0,2,johor bahru,Malaysia,1,0,0,0
3908016,3,0,5,johor bahru,Malaysia,4,0,0,100
3908020,5,1,1,johor bahru,Malaysia,0,0,0,0
3908009,2,0,3,johor bahru,Malaysia,2,1,1,0
3908044,2,0,3,johor bahru,Malaysia,2,1,1,0
3908017,2,0,4,johor bahru,Malaysia,3,0,0,0
3908032,4,1,3,johor bahru,Malaysia,2,0,0,0
3908021,2,0,3,johor bahru,Malaysia,2,1,1,0
3908013,3,0,5,johor bahru,Malaysia,4,1,0,0
3908036,3,0,5,johor bahru,Malaysia,4,1,0,0
3908039,4,1,1,johor bahru,Malaysia,0,1,1,0
3908042,3,0,2,johor bahru,Malaysia,1,1,1,0
3908024,5,1,2,johor bahru,Malaysia,1,0,0,0
3908030,4,1,3,johor bahru,Malaysia,2,1,0,0
3908011,2,0,1,johor bahru,Malaysia,0,1,1,100
3908035,3,0,2,johor bahru,Malaysia,1,1,1,100
3908018,5,1,1,johor bahru,Malaysia,0,1,0,100
3908012,2,0,5,johor bahru,Malaysia,4,1,0,0
3908004,3,0,4,johor bahru,Malaysia,3,1,0,0
3908043,5,1,2,johor bahru,Malaysia,1,0,0,0
3908033,5,1,1,johor bahru,Malaysia,0,0,0,0
3908008,4,1,5,johor bahru,Malaysia,4,1,0,0
3908023,3,0,5,johor bahru,Malaysia,4,1,1,0
3908010,3,0,5,johor bahru,Malaysia,4,1,1,0
3908029,3,0,2,johor bahru,Malaysia,1,1,1,0
3908003,3,0,5,johor bahru,Malaysia,4,1,1,0
3908028,3,0,1,johor bahru,Malaysia,0,1,1,0
3908002,3,0,1,johor bahru,Malaysia,0,1,1,0
3908022,3,0,1,johor bahru,Malaysia,0,1,0,0
3908026,4,1,3,johor bahru,Malaysia,2,0,0,0
3908007,2,0,4,johor bahru,Malaysia,3,1,1,0
3908041,2,0,5,johor bahru,Malaysia,4,1,1,0
3908015,4,1,4,johor bahru,Malaysia,3,1,0,0
3908038,3,0,5,johor bahru,Malaysia,4,1,0,0
3908034,4,1,1,johor bahru,Malaysia,0,0,1,0
3908019,2,0,4,johor bahru,Malaysia,3,1,0,0
3908001,3,0,4,johor bahru,Malaysia,3,0,1,0
3908037,4,1,4,johor bahru,Malaysia,3,0,1,0
3908006,4,1,5,johor bahru,Malaysia,4,1,1,0
4001032,3,0,5,almaty,Kazakhstan,4,1,0,0
4001078,4,1,1,almaty,Kazakhstan,0,1,1,0
4001013,4,1,5,almaty,Kazakhstan,4,1,1,0
4001046,3,0,2,almaty,Kazakhstan,1,1,0,0
4001079,3,0,1,almaty,Kazakhstan,0,1,1,0
4001010,3,0,3,almaty,Kazakhstan,2,0,0,0
4001036,2,0,3,almaty,Kazakhstan,2,0,1,100
4001064,5,1,2,almaty,Kazakhstan,1,1,1,0
4001075,3,0,1,almaty,Kazakhstan,0,1,0,0
4001069,3,0,3,almaty,Kazakhstan,2,0,0,0
4001041,3,0,1,almaty,Kazakhstan,0,0,0,0
4001056,4,1,2,almaty,Kazakhstan,1,1,1,0
4001068,4,1,2,almaty,Kazakhstan,1,1,1,0
4001061,3,0,1,almaty,Kazakhstan,0,1,0,0
4001037,4,1,2,almaty,Kazakhstan,1,0,0,0
4001006,2,0,5,almaty,Kazakhstan,4,1,0,0
4001018,3,0,2,almaty,Kazakhstan,1,1,1,0
4001030,3,0,1,almaty,Kazakhstan,0,1,0,0
4001035,3,0,3,almaty,Kazakhstan,2,0,1,100
4001060,5,1,2,almaty,Kazakhstan,1,1,1,0
4001081,4,1,4,almaty,Kazakhstan,3,1,1,0
4001054,3,0,3,almaty,Kazakhstan,2,0,1,0
4001014,3,0,1,almaty,Kazakhstan,0,0,0,100
4001003,4,1,5,almaty,Kazakhstan,4,1,1,0
4001084,3,0,4,almaty,Kazakhstan,3,0,0,0
4001023,2,0,3,almaty,Kazakhstan,2,0,1,0
4001034,3,0,3,almaty,Kazakhstan,2,1,1,0
4001005,4,1,5,almaty,Kazakhstan,4,1,0,0
4001049,3,0,1,almaty,Kazakhstan,0,1,0,0
4001083,4,1,5,almaty,Kazakhstan,4,0,1,0
4001048,3,0,3,almaty,Kazakhstan,2,0,1,0
4001043,3,0,5,almaty,Kazakhstan,4,1,1,0
4001047,3,0,3,almaty,Kazakhstan,2,0,0,0
4001050,3,0,2,almaty,Kazakhstan,1,0,0,0
4001052,3,0,2,almaty,Kazakhstan,1,0,0,0
4001073,3,0,1,almaty,Kazakhstan,0,1,0,0
4001076,3,0,3,almaty,Kazakhstan,2,0,1,100
4001072,2,0,1,almaty,Kazakhstan,0,0,1,0
4001019,3,0,3,almaty,Kazakhstan,2,1,0,0
4001053,4,1,2,almaty,Kazakhstan,1,1,1,0
4001077,3,0,4,almaty,Kazakhstan,3,1,1,0
4001070,3,0,3,almaty,Kazakhstan,2,0,0,0
4001058,2,0,2,almaty,Kazakhstan,1,0,1,0
4001038,2,0,3,almaty,Kazakhstan,2,0,1,100
4001066,4,1,2,almaty,Kazakhstan,1,0,0,0
4001016,3,0,4,almaty,Kazakhstan,3,0,0,0
4001042,6,1,2,almaty,Kazakhstan,1,0,1,0
4001044,3,0,2,almaty,Kazakhstan,1,1,0,0
4001021,3,0,1,almaty,Kazakhstan,0,0,0,0
4001055,3,0,2,almaty,Kazakhstan,1,1,0,0
4001022,3,0,1,almaty,Kazakhstan,0,0,0,0
4001040,2,0,1,almaty,Kazakhstan,0,0,1,100
4001067,4,1,1,almaty,Kazakhstan,0,1,1,0
4001082,3,0,5,almaty,Kazakhstan,4,1,1,0
4001020,3,0,4,almaty,Kazakhstan,3,1,1,0
4001026,4,1,1,almaty,Kazakhstan,0,1,1,0
4001004,4,1,4,almaty,Kazakhstan,3,0,0,0
4001007,4,1,2,almaty,Kazakhstan,1,0,0,0
4001027,2,0,4,almaty,Kazakhstan,3,0,1,0
4001051,3,0,1,almaty,Kazakhstan,0,1,1,0
4001002,3,0,4,almaty,Kazakhstan,3,0,0,100
4001029,3,0,3,almaty,Kazakhstan,2,1,1,0
4001059,3,0,2,almaty,Kazakhstan,1,0,0,0
4001012,4,1,3,almaty,Kazakhstan,2,0,0,0
4001028,3,0,5,almaty,Kazakhstan,4,1,0,0
4001033,3,0,5,almaty,Kazakhstan,4,1,0,0
4001074,4,1,3,almaty,Kazakhstan,2,0,0,0
4001062,2,0,4,almaty,Kazakhstan,3,0,0,0
4001080,4,1,5,almaty,Kazakhstan,4,0,1,0
4001065,3,0,1,almaty,Kazakhstan,0,1,0,100
4001039,3,0,4,almaty,Kazakhstan,3,0,1,0
4001001,3,0,4,almaty,Kazakhstan,3,0,0,0
4001025,3,0,1,almaty,Kazakhstan,0,0,1,100
4001011,3,0,5,almaty,Kazakhstan,4,1,0,0
4001024,3,0,1,almaty,Kazakhstan,0,0,0,100
4001045,4,1,4,almaty,Kazakhstan,3,0,1,0
4001063,3,0,4,almaty,Kazakhstan,3,0,1,0
4001017,3,0,3,almaty,Kazakhstan,2,0,0,100
4001008,4,1,5,almaty,Kazakhstan,4,1,0,0
4001015,5,1,5,almaty,Kazakhstan,4,0,1,0
4001031,3,0,2,almaty,Kazakhstan,1,1,1,0
4001057,2,0,3,almaty,Kazakhstan,2,0,0,0
4001071,3,0,1,almaty,Kazakhstan,0,1,1,0
4001009,4,1,4,almaty,Kazakhstan,3,0,1,0
4002002,3,0,2,shymkent,Kazakhstan,1,0,0,0
4002043,3,0,2,shymkent,Kazakhstan,1,1,0,0
4002047,4,1,2,shymkent,Kazakhstan,1,1,1,0
4002014,4,1,2,shymkent,Kazakhstan,1,1,0,100
4002015,4,1,1,shymkent,Kazakhstan,0,1,1,0
4002049,2,0,3,shymkent,Kazakhstan,2,0,0,0
